filename,cik,name,address,city,state,zip,ticker,exchange,subsidiaries
02/000005944023000006.htm,0000059440,VECTOR GROUP LTD,4400 Biscayne Boulevard,Miami,Florida,33137,VGR,New York Stock Exchange,a2022-1231xvgrxex211.htm
02/000160971123000031.htm,0001609711,GoDaddy Inc.,2155 E. GoDaddy Way,Tempe,Arizona,85284,GDDY,New York Stock Exchange,
02/000088572523000008.htm,0000885725,BOSTON SCIENTIFIC CORPORATION,300 Boston Scientific Way,Marlborough,Massachusetts,01752-1234,BSX,New York Stock Exchange,
02/000095017023002197.htm,0001865975,AfterNext HealthTech Acquisition Corp.,301 Commerce Street,Fort Worth,TX,76102,AFTR.U,The New York Stock Exchange,
02/000172063523000009.htm,0001720635,nVent Electric plc,"The Mille, 1000 Great West Road, 8th Floor (East)",London,,TW8 9DW,NVT,New York Stock Exchange,
02/000155837023001903.htm,0001633931,TopBuild Corp,475 North Williamson Boulevard,Daytona Beach,Florida,32114,BLD,New York Stock Exchange,
02/000095017023004433.htm,0000750577,HANCOCK WHITNEY CORPORATION,Hancock Whitney Plaza,Gulfport,Mississippi,39501,HWC,"The NASDAQ Stock Market, LLC",
02/000110465923025123.htm,0001158324,"COGENT COMMUNICATIONS HOLDINGS, INC.",2450 N Street N.W.,"Washington, D.C",,20037,CCOI,NASDAQ,
02/000004288823000008.htm,0000042888,Graco Inc.,88 - 11th Avenue N.E.,"Minneapolis,",Minnesota,55413,GGG,The New York Stock Exchange,
02/000000938923000011.htm,0000009389,Ball Corp,9200 West 108th Circle,Westminster,Colorado,80021,BALL,New York Stock Exchange,
02/000095017023003306.htm,0000056047,Kirby Corporation,"55 Waugh Drive, Suite 1000",Houston,Texas,77007,KEX,New York Stock Exchange,
02/000000708423000010.htm,0000007084,ARCHER-DANIELS-MIDLAND CO,"77 West Wacker Drive, Suite 4600","Chicago,",IL,60601,ADM,NYSE,
02/000143774923004538.htm,0000906553,BOYD GAMING CORP,6465 South Rainbow Boulevard,Las Vegas,NV,89118,BYD,New York Stock Exchange,
02/000081153223000047.htm,0000811532,"CEDAR FAIR, L.P.",One Cedar Point Drive,Sandusky,Ohio,44870-5259,FUN,New York Stock Exchange,
02/000095017023004415.htm,0000944314,"LIFE STORAGE, INC.",6467 Main Street,Williamsville,NY,14221,LSI,New York Stock Exchange,
02/000155659323000012.htm,0001556593,Rithm Capital Corp.,799 Broadway,New York,NY,10003,RITM,New York Stock Exchange,
02/000128941923000005.htm,0001289419,"MORNINGSTAR, INC.",22 West Washington Street,Chicago,Illinois,60602,MORN,The Nasdaq Stock Market LLC,
02/000143813323000031.htm,0001438133,"Tandem Diabetes Care, Inc.",11075 Roselle Street,San Diego,California,92121,TNDM,Nasdaq Global Market,
02/000170587323000026.htm,0001705873,BERRY CORPORATION (bry),16000 Dallas Parkway,Dallas,Texas,75248,BRY,Nasdaq Global Select Market,
02/000021734623000006.htm,0000217346,Textron Inc.,40 Westminster Street,Providence,RI,02903,TXT,New York Stock Exchange,
02/000185224423000009.htm,0001852244,"GXO Logistics, Inc.",Two American Lane,Greenwich,Connecticut,06831,GXO,New York Stock Exchange,
02/000105809023000010.htm,0001058090,"CHIPOTLE MEXICAN GRILL, INC.",610 Newport Center Drive,Newport Beach,CA,92660,CMG,New York Stock Exchange,
02/000155837023002365.htm,0001368265,CLEAN ENERGY FUELS CORP.,4675 MacArthur Court,Newport Beach,CA,92660,CLNE,The Nasdaq Stock Market LLC,
02/000175876623000009.htm,0001758766,"STEM, INC.","100 California St., 14th Fl",San Francisco,California,94111,STEM,New York Stock Exchange,
02/000108586923000030.htm,0001085869,"PERFICIENT, INC.",555 Maryville University Drive,Saint Louis,Missouri,63141,PRFT,The Nasdaq Global Select Market,
02/000087643723000013.htm,0000876437,MGIC Investment Corp,250 E. Kilbourn Avenue,"Milwaukee,",Wisconsin,53202,MTG,New York Stock Exchange,
02/000002991523000003.htm,0000100790,UNION CARBIDE CORPORATION,7501 State Highway 185 North,Seadrift,TX,77983,,,
02/000106073623000009.htm,0001060736,SEAGEN INC.,21823 30th,Bothell,WA,98021,SGEN,The Nasdaq Stock Market LLC,
02/000127393123000039.htm,0001273931,"MONEYGRAM INTERNATIONAL, INC.","2828 N. Harwood St., 15th Floor",Dallas,Texas,75201,MGI,The NASDAQ Stock Market LLC,
02/000131763023000004.htm,0001317630,ITC HOLDINGS CORP.,27175 Energy Way,Novi,Michigan,48377,,,
02/000115637523000020.htm,0001156375,CME GROUP INC.,20 South Wacker Drive,Chicago,Illinois,60606,CME,Nasdaq,
02/000110450623000009.htm,0001104506,INSMED INC,700 US Highway 202/206,Bridgewater,New Jersey,08807,INSM,Nasdaq Global Select Market,insm20221231ex211.htm
02/000108255423000005.htm,0001082554,United Therapeutics Corporation,"1040 Spring Street,","Silver Spring,",MD,20910,UTHR,Nasdaq Global Select Market,
02/000161154723000008.htm,0001611547,URBAN EDGE PROPERTIES,"888 Seventh Avenue,","New York,",New York,10019,UE,New York Stock Exchange,
02/000121390023013299.htm,0001866226,Welsbach Technology Metals Acquisition Corp.,160 S Craig Place,Lombard,Illinois,60148,WTMA,The Nasdaq Stock Market LLC,
02/000155837023002334.htm,0001495932,"eXp World Holdings, Inc.","2219 Rimland Drive, Suite 301",Bellingham,WA,98226,EXPI,NASDAQ,
02/000143774923004919.htm,0001487428,Horizon Technology Finance Corp,312 Farmington Avenue,Farmington,CT,06032,HRZN,The Nasdaq Stock Market LLC,
02/000095017023003786.htm,0001633336,"Crescent Capital BDC, Inc.",11100 Santa Monica Blvd,Los Angeles,CA,90025,CCAP,The Nasdaq Stock Market LLC,
02/000103786823000012.htm,0001037868,"AMETEK, Inc.",1100 Cassatt Road,Berwyn,Pennsylvania,19312-1177,AME,New York Stock Exchange,
02/000152272723000006.htm,0001522727,"USA Compression Partners, LP","111 Congress Avenue, Suite 2400",Austin,Texas,78701,USAC,New York Stock Exchange,
02/000095017023002967.htm,0001411207,"ALLISON TRANSMISSION HOLDINGS, INC.",One Allison Way,Indianapolis,IN,46222,ALSN,New York Stock Exchange,
02/000162828023005382.htm,0001372299,"OCUGEN, INC.",11 Great Valley Parkway,"Malvern,",Pennsylvania,19355,OCGN,The Nasdaq Stock Market LLC,
02/000073101223000024.htm,0000731012,"HEALTHCARE SERVICES GROUP, INC.",3220 Tillman Drive,Bensalem,PA,19020,HCSG,NASDAQ Global Select Market,
02/000119312523044405.htm,0001054905,INNOSPEC INC.,8310 South Valley Highway,Englewood,Colorado,80112,IOSP,NASDAQ,d260528dex211.htm
02/000095017023004348.htm,0001598428,TIMKENSTEEL CORPORATION,1835 Dueber Avenue SW,Canton,OH,44706,TMST,New York Stock Exchange,
02/000155837023001274.htm,0000917251,AGREE REALTY CORPORATION,70 E. Long Lake Road,Bloomfield Hills,Michigan,48304,ADC,New York Stock Exchange,
02/000171127923000008.htm,0001711279,"Krystal Biotech, Inc.",2100 Wharton Street,Pittsburgh,Pennsylvania,15203,KRYS,NASDAQ,
02/000120037523000012.htm,0001200375,"Codexis, Inc.",200 Penobscot Drive,Redwood City,California,94063,CDXS,The Nasdaq Global Select Market,
02/000156276223000044.htm,0001770561,Coronado Global Resources Inc.,"Level 33, Central Plaza One","Brisbane, Queensland",,4000,,,
02/000095017023003441.htm,0001674416,CRISPR THERAPEUTICS AG,Baarerstrasse 14,Zug,,6300,CRSP,The Nasdaq Global Market,
02/000105151223000006.htm,0001051512,"TELEPHONE AND DATA SYSTEMS, INC.","30 North LaSalle Street, Suite 4000",Chicago,Illinois,60602,TDS,New York Stock Exchange,
02/000160793923000034.htm,0001607939,"Udemy, Inc.",600 Harrison Street,San Francisco,California,94107,UDMY,The Nasdaq Stock Market,
02/000007290923000003.htm,0000072909,NORTHERN STATES POWER CO,1414 West Hamilton Avenue,Eau Claire,Wisconsin,54701,,,
02/000114036123007466.htm,0001053584,MACATAWA BANK CORP,10753 Macatawa Drive,Holland,Michigan,49424,MCBC,NASDAQ,
02/000143774923004782.htm,0000033488,"ESCALADE, INCORPORATED",817 Maxwell Ave,Evansville,Indiana,47711,ESCA,NASDAQ,
02/000149524023000005.htm,0001495240,GLADSTONE LAND CORP,"1521 Westbranch Drive,","McLean,",Virginia,22102,LAND,"The Nasdaq Stock Market, LLC",
02/000094748423000015.htm,0000947484,ARCH CAPITAL GROUP LTD.,"Waterloo House, Ground Floor",Pembroke,,"HM 08,",ACGL,NASDAQ,
02/000107718323000023.htm,0001077183,"NEOGENOMICS, INC.",9490 NeoGenomics Way,Fort Myers,FL,33912,NEO,The Nasdaq Stock Market LLC,
02/000169402823000010.htm,0001694028,Liberty Energy Inc.,950 17th Street,Denver,Colorado,80202,LBRT,New York Stock Exchange,
02/000004919623000020.htm,0000049196,Huntington Bancshares Incorporated,41 South High Street,"Columbus,",Ohio,43287,HBANP,NASDAQ,hban20221231ex211-10k.htm
02/000143774923004540.htm,0001280452,MONOLITHIC POWER SYSTEMS INC,5808 Lake Washington Blvd. NE,Kirkland,Washington,98033,MPWR,NASDAQ,
02/000002790423000003.htm,0000027904,"DELTA AIR LINES, INC.",Post Office Box 20706,Atlanta,Georgia,30320-6001,DAL,New York Stock Exchange,
02/000093313623000009.htm,0000933136,Mr. Cooper Group Inc.,8950 Cypress Waters Blvd,Coppell,TX,75019,COOP,The Nasdaq Stock Market,
02/000152435823000009.htm,0001524358,Marriott Vacations Worldwide Corporation,9002 San Marco Court,Orlando,FL,32819,VAC,New York Stock Exchange,a2022ex211xsubsidiarieslis.htm
02/000139390523000079.htm,0001551887,DUESENBERG TECHNOLOGIES INC.,"No 21, Denai Endau 3, Seri Tanjung, Pinang",Tanjung Tokong,,10470,,,dusyf_ex211.htm
02/000147615023000004.htm,0001476150,Terreno Realty Corporation,10500 NE 8th Street,Bellevue,WA,98004,TRNO,New York Stock Exchange,
02/000095017023003814.htm,0001340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,7303 30th Street S.E.,Calgary,Alberta,T2C 1N6,DRTT,The Nasdaq Stock Market LLC,
02/000031670923000009.htm,0000316709,SCHWAB CHARLES CORP,3000 Schwab Way,Westlake,TX,76262,SCHW,New York Stock Exchange,
02/000159036423000007.htm,0001590364,FTAI AVIATION LTD.,"1345 Avenue of the Americas, 45th Floor",New York,NY,10105,FTAI,The Nasdaq Global Select Market,ftaiaviation12312022ex211.htm
02/000156459023002595.htm,0001792580,Ovintiv Inc.,Suite 1700,Denver,Colorado,80202,OVV,New York Stock Exchange,
02/000007426023000014.htm,0000074260,OLD REPUBLIC INTERNATIONAL CORPORATION,307 North Michigan Avenue,Chicago,Illinois,60601,ORI,New York Stock Exchange,
02/000149315223003772.htm,0001830696,GLOBAL LEADERS CORP.,Units 2613-18,Wanchai,,999077,,,
02/000093976723000019.htm,0000939767,"EXELIXIS, INC.",1851 Harbor Bay Parkway,"Alameda,",CA,94502,EXEL,The Nasdaq Stock Market LLC,
02/000155837023001872.htm,0001497770,"Walker & Dunlop, Inc.",7272 Wisconsin Avenue,Bethesda,Maryland,20814,WD,New York Stock Exchange,
02/000106569623000008.htm,0001065696,LKQ CORPORATION,500 West Madison Street,Chicago,Illinois,60661,LKQ,Nasdaq,lkq-ex211_20221231.htm
02/000004021123000023.htm,0000040211,GATX Corporation,233 South Wacker Drive,Chicago,IL,60606,GATX,New York Stock Exchange,
02/000095017023005096.htm,0001832466,"ALIGNMENT HEALTHCARE, INC.",1100 W. Town and Country Road,Orange,California,92868,ALHC,Nasdaq,
02/000095017023003042.htm,0001508655,"Sixth Street Specialty Lending, Inc.",2100 McKinney Avenue,Dallas,TX,75201,TSLX,The New York Stock Exchange,
02/000164033423000162.htm,0001572384,PHOENIX RISING COMPANIES,641 10th Street,Cedartown,Georgia,30125,,,prcx_ex211.htm
02/000095017023004261.htm,0001059262,SP PLUS CORPORATION,"200 E. Randolph Street, Suite 7700",Chicago,Illinois,60601-7702,SP,The Nasdaq Stock Market LLC,
02/000147793223000972.htm,0001546853,"SKKYNET CLOUD SYSTEMS, INC.",2233 Argentia Road/ Suite 302,Mississauga,Ontario,L5N 2X7,,,
02/000117205223000006.htm,0001172052,"SAFETY INSURANCE GROUP, INC.",20 Custom House Street,Boston,Massachusetts,02110,SAFT,"The Nasdaq Stock Market, LLC",
02/000175873023000047.htm,0001758730,Tradeweb Markets Inc.,1177 Avenue of the Americas,New York,New York,10036,TW,Nasdaq Global Select Market,
02/000182912623001661.htm,0001901886,Aura FAT Projects Acquisition Corp,1 Phillip Street,Royal One Phillip,,048692,AFARU,Nasdaq,
02/000095017023004146.htm,0001365135,THE WESTERN UNION COMPANY,7001 East Belleview Avenue,Denver,Colorado,80237,WU,The New York Stock Exchange,
02/000087952623000014.htm,0000879526,WABASH NATIONAL CORPORATION,3900 McCarty Lane,Lafayette,Indiana,47905,WNC,New York Stock Exchange,exhibit211-20221231.htm
02/000091538923000015.htm,0000915389,EASTMAN CHEMICAL CO,200 South Wilcox Drive,Kingsport,Tennessee,37662,EMN,New York Stock Exchange,
02/000105079723000047.htm,0001050797,COLUMBIA SPORTSWEAR COMPANY,14375 Northwest Science Park Drive,Portland,Oregon,97229,COLM,The NASDAQ Global Select Market,
02/000095017023003943.htm,0001863105,"EngageSmart, Inc.",30 Braintree Hill Office Park,Braintree,Massachusetts,02184,ESMT,The New York Stock Exchange,
02/000181988123000007.htm,0001819881,Paya Holdings Inc.,303 Perimeter Center N,Atlanta,Georgia,30346,PAYA,Nasdaq,exhibit211-subsidiaries2022.htm
02/000084986923000019.htm,0000849869,SILGAN HOLDINGS INC,4 Landmark Square,"Stamford,",Connecticut,06901,SLGN,New York Stock Exchange,
02/000095017023005062.htm,0000873303,"Sarepta Therapeutics, Inc.",215 First Street,Cambridge,MA,02142,SRPT,The NASDAQ Stock Market LLC,
02/000092490123000010.htm,0000924901,"VERIS RESIDENTIAL, INC.","Harborside 3, 210 Hudson St.",Jersey City,New Jersey,07311,VRE,New York Stock Exchange,
02/000155837023001524.htm,0001265131,Hilltop Holdings Inc.,6565 Hillcrest Avenue,Dallas,TX,75205,HTH,New York Stock Exchange,
02/000125860223000026.htm,0001258602,"NELNET, INC","121 South 13th Street, Suite 100","Lincoln,",Nebraska,68508,NNI,New York Stock Exchange,
02/000143774923004832.htm,0000799167,"MARTEN TRANSPORT, LTD",129 Marten Street,Mondovi,Wisconsin,54755,MRTN,NASDAQ,
02/000117494723000258.htm,0000066004,MIDDLESEX WATER COMPANY,485C Route 1 South,Iselin,New Jersey,08830,MSEX,NASDAQ,
02/000089353823000014.htm,0000893538,SM ENERGY CO,"1700 Lincoln Street, Suite 3200",Denver,Colorado,80203,SM,New York Stock Exchange,
02/000093303623000050.htm,0000933036,"Upbound Group, Inc.",5501 Headquarters Drive,Plano,Texas,75024,RCII,The Nasdaq Stock Market,
02/000156459023001685.htm,0001607678,"Viking Therapeutics, Inc.",9920 Pacific Heights Blvd,San Diego,California,92121,VKTX,The Nasdaq Stock Market LLC,
02/000169082023000052.htm,0001690820,CARVANA CO.,300 E. Rio Salado Parkway,Tempe,Arizona,85281,CVNA,New York Stock Exchange,ex211subsidiariesofthecomp.htm
02/000177078723000012.htm,0001770787,"10x Genomics, Inc.",6230 Stoneridge Mall Road,Pleasanton,California,94588,TXG,The Nasdaq Stock Market LLC,
02/000116472723000011.htm,0001164727,NEWMONT CORPORATION,6900 E Layton Ave,Denver,Colorado,80237,NEM,New York Stock Exchange,
02/000172248223000040.htm,0001722482,"Avantor, Inc.","Radnor Corporate Center, Building One, Suite 200",Radnor,Pennsylvania,19087,AVTR,New York Stock Exchange,
02/000101984923000038.htm,0001019849,"Penske Automotive Group, Inc.",2555 Telegraph Road,Bloomfield Hills,Michigan,48302-0954,PAG,New York Stock Exchange,
02/000000620123000018.htm,0000006201,American Airlines Group Inc.,"1 Skyview Drive,","Fort Worth,",Texas,76155,AAL,The Nasdaq Global Select Market,
02/000139791123000024.htm,0001397911,LPL Financial Holdings Inc.,"4707 Executive Drive,","San Diego,",California,92121,LPLA,The Nasdaq Global Select Market,
02/000182352923000035.htm,0001823529,"Enact Holdings, Inc.",8325 Six Forks Road,Raleigh,North Carolina,27615,ACT,The Nasdaq Stock Market,
02/000143774923003314.htm,0001439095,MRC GLOBAL INC.,"1301 McKinney Street, Suite 2300",Houston,Texas,77010,MRC,New York Stock Exchange,
02/000150157023000068.htm,0001501570,"Veritex Holdings, Inc.","8214 Westchester Drive, Suite 800",Dallas,Texas,75225,VBTX,Nasdaq Global Market,
02/000155837023002328.htm,0001001838,SOUTHERN COPPER CORP/,"7310 North 16th St, Suite 135",Phoenix,AZ,85020,SCCO,New York Stock Exchange,
02/000171126923000011.htm,0001711269,"EVERGY, INC.",1200 Main Street,Kansas City,Missouri,64105,EVRG,The Nasdaq Stock Market LLC,
02/000095017023003935.htm,0001815442,"KYMERA THERAPEUTICS, INC.",200 Arsenal Yards Blvd.,Watertown,Massachusetts,02472,KYMR,The Nasdaq Global Market,
02/000137633923000003.htm,0001376339,"MIMEDX GROUP, INC.","1775 West Oak Commons Court, NE",Marietta,GA,30062,MDXG,The Nasdaq Stock Market LLC,
02/000142390223000026.htm,0001423902,"WESTERN MIDSTREAM PARTNERS, LP","9950 Woodloch Forest Drive, Suite 2800","The Woodlands,",Texas,77380,WES,New York Stock Exchange,
02/000095017023004459.htm,0001789832,Hess Midstream LP,1501 McKinney Street,Houston,TX,77010,HESM,New York Stock Exchange,
02/000121465923003133.htm,0001352190,"Ridgewood Energy S Fund, LLC",14 Philips Parkway,Montvale,NJ,07645,,,
02/000114036123007348.htm,0001021561,"NU SKIN ENTERPRISES, INC.",75 West Center Street,Provo,Utah,84601,NUS,New York Stock Exchange,
02/000155837023001030.htm,0000812074,"O-I GLASS, INC.",One Michael Owens Way,Perrysburg,Ohio,43551,OI,New York Stock Exchange,
02/000004053323000014.htm,0000040533,GENERAL DYNAMICS CORPORATION,11011 Sunset Hills Road,"Reston,",Virginia,20190,GD,New York Stock Exchange,
02/000174390723000009.htm,0001743907,"Sun Country Airlines Holdings, Inc.",2005 Cargo Road,Minneapolis,Minnesota,55450,SNCY,The Nasdaq Stock Market LLC,
02/000095017023003738.htm,0000752714,McGRATH RENTCORP,5700 Las Positas Road,Livermore,CA,94551-7800,MGRC,NASDAQ Global Select Market,
02/000110465923010436.htm,0001675634,"SHIFTPIXY, INC.",13450 W Sunrise Blvd,Sunrise,FL,33323,PIXY,The NASDAQ Stock Market LLC,https://www.sec.gov/Archives/edgar/data/1675634/000110465921146029/tm2133982d1_ex21-1.htm
02/000095017023004360.htm,0000712034,ACCO Brands Corporation,Four Corporate Drive,Lake Zurich,Illinois,60047,ACCO,NYSE,acco-ex21_1.htm
02/000161686223000007.htm,0001616862,AXALTA COATING SYSTEMS LTD.,50 Applied Bank Blvd,Glen Mills,Pennsylvania,19342,AXTA,New York Stock Exchange,
02/000111505523000013.htm,0001115055,Pinnacle Financial Partners Inc.,"150 Third Avenue South, Suite 900,","Nashville,",TN,37201,PNFP,The Nasdaq Stock Market LLC,
02/000095017023004340.htm,0000931584,"UNIVERSAL STAINLESS & ALLOY PRODUCTS, INC.",600 MAYER STREET,BRIDGEVILLE,PA,15017,USAP,"The Nasdaq Stock Market, LLC",
02/000095017023004236.htm,0001358762,"Reata Pharmaceuticals, Inc.",5320 Legacy Drive,Plano,Texas,75024,RETA,NASDAQ Global Market,
02/000155837023002110.htm,0001590560,uniQure N.V.,Paasheuvelweg 25,Amsterdam,,1105 BP,QURE,The Nasdaq Global Select Market,
02/000162828023004416.htm,0000063276,MATTEL INC /DE/,333 Continental Blvd.,El Segundo,CA,90245-5012,MAT,The Nasdaq Global Select Market,
02/000162828023005376.htm,0001442836,"Mersana Therapeutics, Inc.",840 Memorial Drive,Cambridge,MA,02139,MRSN,The Nasdaq Global Select Market,
02/000116977023000021.htm,0001169770,"BANC OF CALIFORNIA, INC.","3 MacArthur Place,","Santa Ana,",California,92707,BANC,New York Stock Exchange,
02/000109634323000033.htm,0001096343,MARKEL CORPORATION,4521 Highwoods Parkway,Glen Allen,Virginia,23060-6148,MKL,New York Stock Exchange,
02/000095017023003296.htm,0001444380,NEVRO CORP.,1800 Bridge Parkway,Redwood City,California,94065,NVRO,New York Stock Exchange,
02/000127344123000005.htm,0001273441,GRAN TIERRA ENERGY INC.,500 Centre Street S.E.,"Calgary,",Alberta,T2G 1A6,GTE,NYSE American,
02/000165916623000080.htm,0001659166,FORTIVE CORPORATION,6920 Seaway Blvd,"Everett,",WA,98203,FTV,New York Stock Exchange,
02/000178217023000010.htm,0001782170,"Remitly Global, Inc.","1111 Third Avenue,","Seattle,",WA,98101,RELY,The NASDAQ Global Select Market,
02/000147534823000009.htm,0001475348,Luther Burbank Corp.,"520 Third St, Fourth Floor",Santa Rosa,California,95401,LBC,The Nasdaq Stock Market LLC,
02/000009375123000489.htm,0000093751,STATE STREET CORPORATION,One Lincoln Street,"Boston,",MA,02111,STT,New York Stock Exchange,
02/000095017023002379.htm,0001840859,TPG PACE BENEFICIAL II CORP.,301 Commerce Street,Fort Worth,TX,76102,YTPG,The New York Stock Exchange,
02/000078497723000005.htm,0000784977,PORTLAND GENERAL ELECTRIC COMPANY,121 S.W. Salmon Street,Portland,Oregon,97204,POR,New York Stock Exchange,
02/000158752323000021.htm,0001587523,Knowles Corporation,"1151 Maplewood Drive,",Itasca,IL,60143,KN,New York Stock Exchange,a20221231exhibit211.htm
02/000095017023003858.htm,0001021635,OGE ENERGY CORP.,321 North Harvey,Oklahoma City,Oklahoma,73101-0321,OGE,New York Stock Exchange,
02/000162828023005569.htm,0001426332,"NGM BIOPHARMACEUTICALS, INC.",333 Oyster Point Boulevard,South San Francisco,California,94080,NGM,The Nasdaq Stock Market LLC,
02/000161755323000007.htm,0001617553,"ZIPRECRUITER, INC.",604 Arizona Avenue,Santa Monica,CA,90401,ZIP,New York Stock Exchange,
02/000110935723000018.htm,0001109357,EXELON CORPORATION,10 South Dearborn Street,Chicago,Illinois,60680-5379,EXC/28,The Nasdaq Stock Market LLC,
02/000112297623000009.htm,0001122976,Avient Corporation,"33587 Walker Road,",Avon Lake,Ohio,44012,AVNT,New York Stock Exchange,
02/000156459023002442.htm,0001519401,Regional Management Corp.,979 Batesville Road,Greer,South Carolina,29651,RM,New York Stock Exchange,
02/000156459023002352.htm,0001383082,INVESCO DB AGRICULTURE FUND,c/o Invesco Capital Management LLC,Downers Grove,Illinois,60515,DBA,"NYSE Arca, Inc.",
02/000160392323000068.htm,0001603923,Weatherford International plc,"2000 St. James Place,","Houston,",Texas,77056,,,
02/000159238623000025.htm,0001592386,"Virtu Financial, Inc.",1633 Broadway,"New York,",New York,10019,VIRT,The Nasdaq Stock Market LLC,
02/000166073423000033.htm,0001660734,Triton International Limited,Victoria Place,Hamilton,,HM 10,TRTN,New York Stock Exchange,
02/000112148423000008.htm,0001121484,"Oil States International, Inc","Three Allen Center, 333 Clay Street",Houston,Texas,77002,OIS,New York Stock Exchange,
02/000143922223000039.htm,0001439222,"AGIOS PHARMACEUTICALS, INC.",88 Sidney Street,Cambridge,MA,02139,AGIO,Nasdaq Global Select Market,
02/000095017023004655.htm,0000798783,UNIVERSAL HEALTH REALTY INCOME TRUST,Universal Corporate Center,King of Prussia,Pennsylvania,19406-0958,UHT,New York Stock Exchange,
02/000082002723000015.htm,0000727892,RIVERSOURCE LIFE INSURANCE COMPANY,1099 Ameriprise Financial Center,Minneapolis,Minnesota,55474,,,
02/000132069523000004.htm,0001320695,"TreeHouse Foods, Inc.","2021 Spring Road,",Oak Brook,IL,60523,THS,New York Stock Exchange,
02/000095017023005208.htm,0001475922,"Primerica, Inc",1 Primerica Parkway,Duluth,Georgia,30099,PRI,New York Stock Exchange,
02/000082441023000011.htm,0000824410,"SANDY SPRING BANCORP, INC.",17801 Georgia Avenue,Olney,Maryland,20832,SASR,"The NASDAQ Stock Market, LLC",
02/000162828023005059.htm,0000004447,Hess Corporation,"1185 AVENUE OF THE AMERICAS,","NEW YORK,",NY,10036,HES,New York Stock Exchange,
02/000143774923004281.htm,0000743238,"SHYFT GROUP, INC.",41280 Bridge Street,Novi,Michigan,48375,SHYF,NASDAQ,
02/000095017023003049.htm,0001590955,"Paycom Software, Inc.",7501 W. Memorial Road,Oklahoma City,Oklahoma,73142,PAYC,New York Stock Exchange,
02/000010938023000074.htm,0000109380,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION",One South Main,"Salt Lake City,",Utah,84133-1109,ZION,The NASDAQ Stock Market LLC,
02/000087786023000020.htm,0000877860,National Health Investors Inc,222 Robert Rose Drive,Murfreesboro,Tennessee,37129,NHI,New York Stock Exchange,
02/000112697523000064.htm,0001126975,"Magellan Midstream Partners, L.P.",On,Tulsa,Oklahoma,74121-2186,MMP,New York Stock Exchange,
02/000143774923004408.htm,0001575828,Expro Group Holdings N.V.,"1311 Broadfield Boulevard, Suite 400",Houston,Texas,77084,XPRO,New York Stock Exchange,
02/000183568123000012.htm,0001835681,"PowerSchool Holdings, Inc.",150 Parkshore Drive,Folsom,CA,95630,PWSC,The New York Stock Exchange,
02/000141038423000015.htm,0001410384,"Q2 Holdings, Inc.",10355 Pecan Park Boulevard,Austin,Texas,78729,QTWO,New York Stock Exchange,a221231ex211listofsubsidia.htm
02/000162828023005408.htm,0001541401,"EMPIRE STATE REALTY TRUST, INC.",111 West 33rd Street,New York,New York,10120,ESRT,The New York Stock Exchange,
02/000156459023002367.htm,0001383057,INVESCO DB PRECIOUS METALS FUND,c/o Invesco Capital Management LLC,Downers Grove,Illinois,60515,DBP,"NYSE Arca, Inc.",
02/000101393423000004.htm,0001013934,"STRATEGIC EDUCATION, INC.",2303 Dulles Station Boulevard,"Herndon,",VA,20171,STRA,Nasdaq Global Select Market,
02/000155837023002238.htm,0001761612,BICYCLE THERAPEUTICS PLC,"Blocks A & B, Portway Building, Granta Park","Great Abington, Cambridge",,CB21 6GS,BCYC,The Nasdaq Stock Market LLC,
02/000087504523000009.htm,0000875045,BIOGEN INC.,225 Binney Street,Cambridge,MA,02142,BIIB,Nasdaq Global Select Market,
02/000085277223000032.htm,0000852772,DENNY’S CORPORATION,203 East Main Street,"Spartanburg,",South Carolina,29319-9966,DENN,The Nasdaq Stock Market,
02/000148695723000008.htm,0001486957,"BWX TECHNOLOGIES, INC.","800 Main Street, 4th Floor","Lynchburg,",Virginia,24504,BWXT,New York Stock Exchange,
02/000155837023001580.htm,0001027838,"Tactile Systems Technology, Inc.","3701 Wayzata Blvd, Suite 300",Minneapolis,Minnesota,55416,TCMD,The Nasdaq Stock Market LLC,
02/000095017023004222.htm,0001353612,Invesco CURRENCYSHARES CANADIAN DOLLAR TRUST,3500 Lacey Road,Downers Grove,Illinois,60515,FXC,NYSE Arca,
02/000035630923000033.htm,0000356309,NEW JERSEY RESOURCES CORPORATION,"1415 Wyckoff Road,","Wall,",New Jersey,07719,NJR,New York Stock Exchange,
02/000009925023000004.htm,0000099250,"Transcontinental Gas Pipe Line Company, LLC",2800 Post Oak Boulevard,Houston,Texas,77056,,,
02/000168722923000029.htm,0001687229,Invitation Homes Inc.,"1717 Main Street,","Dallas,",Texas,75201,INVH,New York Stock Exchange,
02/000006598423000014.htm,0000065984,ENTERGY CORPORATION,639 Loyola Avenue,New Orleans,Louisiana,70113,ETR,CHX,
02/000078332423000006.htm,0000783324,VISTA GOLD CORP.,"7961 Shaffer Parkway, Suite 5",Littleton,Colorado,80127,VGZ,NYSE American,
02/000095017023004757.htm,0001070494,ACADIA PHARMACEUTICALS INC,12830 El Camino Real,San Diego,California,92130,ACAD,The Nasdaq Stock Market LLC,
02/000156459023002368.htm,0001353615,Invesco CurrencyShares Swiss Franc Trust,3500 Lacey Road,Downers Grove,Illinois,60515,FXF,NYSE Arca,
